id,text,HS,TR,AG,caps,sntmt,nohs
21213,user ser puta aquí si gustar luna tampoco mandar insultar mundo estupido mierda,1,1,1,0.0,0.4985554302847744,0.25
21218,pelotudo ser religioso árabe poder ser judío cristiano musulmán lástima judío creer raza superior,1,0,1,0.0,0.4988823653748605,0.25
21219,user user saber putita llámame guarra muerdemir pezón ayy ver buscar niño cole,1,1,1,0.0535714285714285,0.4990298545715747,0.0
21226,ser dia mujer dia menos pensado,1,0,0,0.0,0.50055710991471,0.0
21227,user si ir enseñar enseña bien hija puta madre siempre ser mismo mierda pendejo,1,1,1,0.0178571428571428,0.5008819441381918,0.25
21231,user cállatar perra,1,1,1,0.0357142857142857,0.7482159636670822,0.25
21232,user ser zorra ladrona diste cuenta directo buu pasado jaime 🕳 gafas símbolodeenfado gafas símbolodesueño salircorriendo 🕳 bomba ❣ corazónamarillo ❣ bomba gotasdesudor salircorriendo corazónmorado ❣ corazónamarillo ❣ bomba adornodecorazón 🗯 bocadillodepensamiento 🗨 🕳 gafa,1,1,1,0.0,0.4988675063959977,0.25
21236,decir serer gentuza ser gran hija puta además pinta zorrauser,1,1,1,0.0,0.5044018939161244,0.5
21240,user callatir gordo babosa igual q perra,1,1,1,0.0,0.5512164029607787,0.25
21241,user user user user user user user user ser perra bastardar justificar asesinato patriota ser falangista ser mierda secesionista basura marxista atreves calificar,1,1,1,0.0714285714285714,0.4986229011131577,0.25
21243,user putar año ser bff saber perfectamente poder enseñar caradedesaprobación,1,1,1,0.0,0.4996173893492225,0.25
21245,user on ser perra,1,1,1,0.0,0.5923297808188078,0.25
21252,haber varios pagina feminista deberiar dar verguenza exponer idea tener pie cabeza,1,0,0,0.0,0.4985457903946455,0.0
21260,tener cara decir merecer perra dejamir decir mereces tratar suspender luego intenta venir bus claro,1,1,1,0.3214285714285714,0.4985457879621143,0.25
21261,user callatir q si q t presentar pedazo d perra,1,1,1,0.0,0.5541097530354032,0.25
21264,user coño eh madre maldito perra pudrete mamaguevo ser culpable,1,1,1,0.0,0.5029842978758309,0.25
21270,según abuela natacho matt merecer pegar ex haber hacer latorre ser puta salir tarde ser malo vida,1,1,0,0.0,0.4985457879624529,0.25
21276,perro user ponte leer sudaco,1,1,1,0.0,0.6191789236193348,0.0
21283,acaba calabozo t desahuciar d casa si t atreves protestar t denunciar ser papel t mandar d vuelta pais origen ilegalvamos mismo si entrar españa ilegalmente ahh q aquí t dar papel pagar serir facha españa,1,0,1,0.0,0.4985460949573729,0.0
21287,user user callatir puta mierda respetar dios,1,1,1,0.125,0.558656521369173,0.25
21290,pa q reclama haber mil mujer q decir q amar ser puta q siempre monto cama,1,1,1,0.4821428571428571,0.4986094062752191,0.25
21293,cosa poder pasar mantener inmigración ilegal españa expulsar agresión cantero turista poner cola aprieto vía user,1,0,0,0.3392857142857142,0.4987597566198454,0.25
21294,user user user user callatir zorra cara mono,1,1,1,0.0,0.5529360123788393,0.25
21299,moro poder esperar bueno decir propio árabe haber luchar stopinvasion stopislam closeborders openborders,1,0,0,0.0,0.4985457998636355,0.25
21300,ser obvio q ir perder hermana ser puta novia ser,1,1,1,0.0,0.5118373850307791,0.25
21302,user callatir puta si vo tomar agua zanja,1,1,1,0.0,0.5195000129134865,0.25
21306,ser racista asco dar puto moro dependiesir entrasar españa llevar claro impresentabl guarro mal olient,1,0,1,0.4285714285714285,0.4985462099621561,0.5
21313,user callatir maldito zorra extraño volvar,1,1,1,0.0,0.5392722389420453,0.25
21315,user cállatar negro mierda jefe político cago jubilado ser jefe gabinete flor hija puta sos,1,1,1,0.0,0.498677935054088,0.25
21316,ser bien perra mamaguevo jajajajajajajaja,1,1,1,0.0178571428571428,0.5922210364075056,0.25
21317,user cállatar perra,1,1,1,0.0,0.5105739728165924,0.25
21320,user ir divagar poder corazónconlazo coronar ser mas perra ❤ fuegosartificiales corona,1,1,0,0.1428571428571428,0.500106929419765,0.25
21323,user puta sad callatir,1,1,1,0.0,0.6504848396485117,0.25
21324,si después negro moro sudaca chino demá si centrar ayudar español españa hijo puta traidor,1,0,1,0.0178571428571428,0.4986000555167343,0.75
21326,ser ji ji ja ja chiste árabe bomba tocar vuelo,1,0,0,0.0,0.4992525552144687,0.0
21329,user unico merecer ser puta barato jajaja,1,1,1,0.0,0.5017032442751829,0.25
21330,cállatir puta zorra borracha drogadicto,1,1,1,0.0892857142857142,0.7482159636670822,0.5
21331,novia ser mas puta pelotudo seguir pa bosta mina mas zorra hablar mas gil todavía re bio,1,1,1,0.0,0.4985459422123049,0.75
21337,horrible verte así sofia ir extrañar perra loca esperar lugar mejor tengar mereces,1,1,1,0.0,0.4985697671506357,0.25
21342,colar ser protectora moromierda delincuente violador tapa reyerta cantero barcelona compartido tablón google,1,0,1,0.0357142857142857,0.5036826292841786,0.5
21343,mil violación ser parte querido refugiado cierto estafador ponte trabajar persona,1,0,1,0.0,0.4986501609254591,0.0
21344,haber cosa salida callar callado olvidar existir pagara perra mas doler hijo aunque tín cara lésbica,1,1,1,0.5535714285714285,0.4985457997804379,0.25
21345,user ser bien puto importar ahh carallorandoderisa,1,1,1,0.1428571428571428,0.4995400572036152,0.25
21346,user user todasputa volver poporopo flo,1,0,0,0.0,0.5901717504590988,0.25
21347,user jajaja callatir vo tampoco quedar atra zorra,1,1,1,0.0,0.5126823075899495,0.25
21349,chile unido mas inmigrante bastar user user,1,0,1,0.1071428571428571,0.5460367963786462,0.0
21354,cállatir madre perro culi maraca conchetumare hija daniela chávez tener pandereta zorra colgar saludo cordial beso poto rompar año año ruca caralanzandounbeso,1,1,1,0.0,0.5029049308470273,0.5
21355,user user user user user i call my best friend puta zorra cerdo imbécil true love,1,1,1,0.0,0.7482159636670822,0.5
21356,user callatir imbécil infradotado mierda escribir bien escribir bien hacés llamar comunicadora social hija puta,1,1,1,0.2142857142857142,0.5150464367259451,0.25
21360,user omar prieto extranjero identificación ser poner frontera envía ejercito tomar control pulga platanero curva ahí veas haber colombiano indocumentado monte ahí buhonero policía guardia correr,1,0,1,0.6428571428571428,0.4985480717924824,0.25
21365,omarprieto gobernador julian anunciar extranjero indocumentado ser deportar extranjero venezuela unico extranjero venezuela querer deporten llamar user madurogenocido maduroacabóconvzla maduroesmuerte,1,1,1,0.0,0.5029737262026929,0.25
21368,user user ojala usarar vestido taco sear felíz mereces perra,1,1,1,0.0,0.5246766889194256,0.25
21369,user cállatir zorra ir capaz contestar mensaje caradedesaprobación,1,1,1,0.0,0.5021716031063694,0.25
21371,comunista haber pasar disparar huir saltar muro berlín si ser subsaharián dar paquita user,1,0,1,0.0,0.4999919797970024,0.0
21372,user ser puta mujer repugnant esperar nunca tirar cara nadie obligar violar,1,0,1,0.0535714285714285,0.4985461136887546,0.25
21376,user user poder llamar acoso alguno mujer usar minifalda escot descaderado transparencia etc provocar,1,0,0,0.0,0.503194041931077,0.0
21377,user callatir puta andar dormir,1,1,1,0.0,0.6606156352453425,0.25
21383,user jajajajo callate zorra,1,1,1,0.0,0.7482159636670822,0.25
21385,user callatir perra tv,1,1,1,0.0357142857142857,0.7482159636670822,0.25
21390,user ser puta puto cualquiera tanga usar culo depósito semen,1,1,1,0.0,0.5065070617010601,0.5
21391,okey puta envíame enseñar mas tradar ebay nintendo switch tener gana jugar super mario ser tener valor,1,1,1,0.0,0.4985863576602922,0.25
21392,siempre cargar chico culiao aspiracional superalo amigo ser sudaco gay,1,1,1,0.0,0.5171998686035462,0.0
21393,sanidaduniversal españa consistir hijo tener comprar vacuna xo inmigrante ilegal poner gratis pulgarhaciaarriba pulgarhaciaarribar,1,0,1,0.0,0.5003760199607407,0.0
21399,además pagar fiesta europa peor ser refugiado ir vacación país supuestamente huir x podia vivir si ir vacación dinero,1,0,1,0.0,0.4985457879763749,0.0
21401,encontra racismo usar chino filtro ver blanco pintar cabello güera mamser compa,1,1,1,0.0,0.4999080239902086,0.25
21403,jajajajaja zorro sos vos amor teclado ser mala eh cara nunca vos ridículo caralanzandounbeso,1,1,1,0.0535714285714285,0.4985505299662302,0.0
21406,nacionalidad etnia creser adaptar mejor vida occidental europeo tema derecho libertad mujer lgby convite pfft mejor chino creer acostumbrado ir peor árabe,1,0,0,0.0,0.4985457948138451,0.0
21408,m dar miedo seguir árabe,1,0,1,0.0,0.5034871813452602,0.0
21409,user cállatar puta boca challenge ser mierda persona si dragar pues coger matar,1,1,1,0.0,0.4988226726366128,0.25
21410,tipo ser complicir d año d bobolucion robolucion ahora ver corrupto andres pizarra ver q andar q tv tele q robar antena rato familia d chavez maduro cuerda arab hijo puta q controlar pais,1,0,1,0.0357142857142857,0.4985485774630093,0.25
21415,ser polla mujer ser to celoso callaro,1,0,0,0.0,0.5666575263671929,0.0
21420,pasar hora user aún haber convocar ninguno manija apoyo menor ninguno femina solidarizar parecer si violador ser inmigrante ser menos delito si hacer español,1,0,0,0.0178571428571428,0.4985457879697692,0.0
21428,user user bueno ser perra,1,1,1,0.0,0.5209474679736392,0.25
21430,niña num año edad atacado hacer día estación milán ser rescatar violación spray pimienta arrestar violador hoy poder poder decir ser nigeriano inmigrante clandestino antecedente criminal contrario acusar,1,0,1,0.0,0.818791794959649,0.0
21432,tener enseñar whatsapp técnico atat ahora saber ser puta,1,1,1,0.0178571428571428,0.498549549149147,0.25
21434,user cállatar puta zorra caradedesaprobación lengua,1,1,1,0.0,0.5984582624344346,0.5
21435,último episodio violencia ejercido subsahariana cesta barcelón salon demostrar ser buen gente aportar positivo sociedad stop papera invasión,1,0,0,0.0,0.4985458119913797,0.0
21439,user callatir perra toda nopal frente carallorandoderisa caraconojosenblanco,1,1,1,0.0,0.6933097030281663,0.5
21443,user callatir zorra hacer sentir mal saber x ir caradesanimado,1,1,1,0.0,0.4987242814043519,0.25
21444,gente inmigrante haber entrar españa modo legal integrar sociedad llamar persona color ilegal entrar valla atacar agente delinqueir agredir ciudadano ser negro islamista adorno,1,0,0,0.0178571428571428,0.4985459228878772,0.0
21445,user user jajajajajjajajajajajjajo cállate puta,1,1,1,0.0714285714285714,0.7482159636670822,0.25
21446,puta merecer tremendo paliza nadie querer mija,1,1,1,0.0,0.4998303964256897,0.25
21453,user cállatir puta guarra metete verga hocico q t ahogues dejes escurrir querer t comas semen perra,1,1,1,0.0,0.5062149368378285,0.5
21454,pensar mujer ser perra si ser horrible ser celoso ser conchudez,1,0,1,0.0,0.4985457922225693,0.25
21457,user ver aqui comermelar,1,1,1,0.0,0.7482159636670822,0.0
21458,user ser gozar perra,1,1,1,0.0,0.5023409549460084,0.25
21459,pon poner ser futbolista abrir muralla pon poner ser moro mierda cerrar muralla pon poner ser árabe dólar abrir muralla pon poner ser negro patera cerrar muralla pon poner ser,1,0,1,0.0,0.4998757871179533,0.25
21462,user user cállatar perra fascista hija puta seguro ser muerta hambre,1,1,1,0.0,0.5124979701389525,0.5
21465,sara puta pingo ahogar callate dejar hija,1,1,1,0.0,0.5058206872312669,0.25
21466,user mejor cállate perra lamer,1,1,1,0.0,0.8084052845597297,0.25
21471,user callatir maldito perra seguro ser pobre marico detras user femenino chapista colaborador,1,1,1,0.0,0.5073452067671436,0.25
21474,user cállatar perra infierno carallorandofuerte,1,1,1,0.0,0.786108570667031,0.25
21475,user jajajajar cállate perra cumplire súmale deber ir num tasty mail caraconcejaalzado,1,1,1,0.0,0.5298056138753429,0.25
21476,círculonegro aquí user saludar efusivamente dar bienvenida invasor haber saltar manera ilegal violento valla aceptar agredir guardia civil,1,0,1,0.0,0.5034268738693595,0.0
21485,user vo callatir perra romper vaso,1,1,1,0.0,0.4992805837470823,0.25
21488,tener hacer fb nuevo árabe hijo puta hackear anterior querer mandar solicitud bienvenido ir ser carallorandoderisa feo ser tener montón página pasar noche ver compartir buen vídeo corazónroto,1,0,1,0.0178571428571428,0.4985466730877922,0.25
21492,user user perra tapatir pasa pena vivir enseñar culo ser unico bueno tener caraconojosenblanco serpiente,1,1,1,0.0,0.502150370112209,0.5
21498,si querer enseñar teta pues valer ir ver nuevo puta marcadecruz si querer enseñar cerebro pues puta madre poder hablar microorganismo funcionamiento molécula botóndemarcadeverificación pd culo teta caer date girl with cerebro ser eterno,1,1,1,0.0357142857142857,0.4985457913337822,0.25
21501,sos puto tener cansado ojo chivo extraviado cállate andar buscar nemo abajo cama chiir degollado,1,1,1,0.0,0.5043800073383722,0.25
21502,ahora diáspora venezolano maduro infiltrado malandro cubano mierda árabe cuanto porquería ser tener posibilidad ataque cualquiera índole,1,0,1,0.0,0.500283259561831,0.0
21503,user seguro chica ser puta serie,1,1,1,0.0,0.498607565770826,0.25
21504,zorra puto arrastrado ser mierda esperar alguno día morar merecer cariño dar ser casi siempre mismo insulto llegar peor momento dar cualquiera cosa saber quién mierdar ser ser anónimo,1,1,1,0.0,0.4985457881042182,0.5
21507,invasión continuado subsahariano cuanto costar imagino cantidad astronómico emplear pasta hacer volver español tener mundo médico investigador demá profesional,1,0,0,0.0,0.4985457888718852,0.0
21508,inmigrante alemania mea ley políticamente correcto perder país aún dar cuenta tipo deber ser deportar contribuir,1,0,1,0.0,0.4985458784631264,0.0
21509,user cállatar perra,1,1,1,0.0,0.7482159636670822,0.25
21513,tener podrir cuaderno bolso juez corrupto k justificado serial cualquiera malo maniobra gobierno idiosincrasia sudaco,1,0,1,0.0,0.4988973740575217,0.0
21518,user user pues claro tío ser triunfador guarra buscar fama lamentable,1,1,0,0.0,0.4985469613353563,0.0
21520,user acoso mujer ser solo hombre gustar si hombre gustarar ser acoso,1,0,0,0.0,0.4985457881845953,0.0
21526,user ser bonito ser perra,1,1,1,0.0,0.5292781732978437,0.25
21530,user user user user user callatir puta harto escribir estupidez prostituto sistema viejito mierda,1,1,1,0.0,0.4985923672674179,0.25
21531,user ser perra,1,1,1,0.0,0.6299538847548147,0.25
21536,user callatir zorra seguro tampoco saber,1,1,1,0.0,0.5422491605630495,0.25
21540,puto sudaco aquel gustar insultar pedro caixinha momento portugués dar conferencia post partido ver si user tener valor suspender dejar siempre hacer querer,1,1,1,0.0,0.4986847815392031,0.25
21541,final árabe hijo puta botar perder confianza verdadero razón ser punto matar coñazo dueño maltrato verbal comentario ofensivo,1,0,1,0.0,0.49854586182528,0.25
21548,user jajaja cállatir perra dramático das pena risa,1,1,1,0.1964285714285714,0.623752291786129,0.25
21553,sanidad universal techo comido paquita entender habrar ceder soberanía europa nadie decir círculorojogrande alarmar numnum subsaharián esperar marrueco cruzar españa vía user,1,0,1,0.0,0.4985461567514466,0.0
21554,perra querer hablar venir decir cara escupir,1,1,1,0.0,0.4985513576544995,0.25
21557,árabe inteligente creador civilización brillar inicio humanidad época islamismo poseer totalmente pueblo relegar oscurantismo atraso,1,0,0,0.0,0.5018924802855599,0.0
21560,menos si querer provocar pibes cuerpo notar querer mostrar teta puta pario ndeahre,1,1,1,0.2678571428571428,0.4985459120803172,0.25
21561,perra ser ángel manzana peco,1,1,1,0.0,0.5066617577170699,0.25
21566,cojón pasar gobierno salir manada acojonar moromierda decís mu,1,0,1,0.0,0.4985460050245993,0.5
21567,mujer ser verdadero perra sero embriagar sangre derramar pueblo humilde argentino,1,1,1,0.3392857142857142,0.499807592626998,0.25
21569,gracias ⁦user⁩ bien poner fino prensa internacional concreto estadounidense dorsodemanoconíndicealaderecha moromierda ilegal haber tratar matar turista americano cortándolar femoral hebilla cinturón oler,1,1,1,0.0535714285714285,0.5040355138173268,0.5
21573,perra cállatar boca continúar desafío caralanzandounbeso,1,1,1,0.0,0.561380890316995,0.25
21576,novia semillito ser puta ser tonto casa saber user,1,1,1,0.0,0.4986016692554679,0.25
21578,enseñar pueblo español amedrentar frente enemigo enseñar hijo saber defender ser cantero presidente gobierno saltador negro valla melilla,1,0,0,0.0,0.5058882545084376,0.0
21583,nadie quejar inmigrante currant sino venir vivir sopa bobo casi llegar saltar valla pdvnuma,1,0,1,0.0,0.4985517458717718,0.0
21590,user user ser pendeja espantoso sirvienta provinciana,1,1,1,0.0,0.5674526923467705,0.0
21593,dentro ir tener malaria negro sudaca africo sudaca áfrica,1,0,0,0.0535714285714285,0.5013691262977343,0.25
21597,user user haber q ser mal nacido malo gente hp justificar cualquiera violencia aún si caber violento además ser inmigrante indocumentado q venir apropiar logro tener huevo pelear país,1,0,1,0.0178571428571428,0.4985457879626655,0.0
21601,ser merecer perra,1,1,1,0.0,0.4988132957204574,0.25
21602,árabe hip caradedesaprobación,1,0,1,0.0178571428571428,0.7482159636670822,0.0
21607,user callatir puta mal parido perra re culia inconciente callado deberias maldito,1,1,1,0.0,0.51905316753447,0.5
21608,user ser perra corazón hielo gustar cariño humano personahaciendoelgestodedeacuerdo,1,1,1,0.0,0.989376479858696,0.25
21614,ver nadie encima ir cárcel matar sino xenófobo racista pobre musulmán mierda refugiado guerra narnia curioso ninguno venir famélico bebé usar dar lastima pedir dinero,1,0,1,0.0,0.4985457879624566,0.0
21620,user callatir puta puta hablar puta puta puta,1,1,1,0.0,0.5718371294691958,0.25
21624,user user si ser cierto solo restregar polla cara alli blanco jajajjajajjajjaa divertir,1,0,1,0.0,0.4985471194298169,0.25
21628,user user callatir perra mona aquí uds respetar siquiera hambre qu pasar pueblo sucio malaria,1,1,1,0.0,0.4985457885423234,0.25
21630,user cállatar perra jajaja lero aún partir decir partir monoconlabocatapado,1,1,1,0.0,0.498823957271717,0.25
21638,user cállate ladrona seguir vender zorra,1,1,1,0.0,0.5628976964638611,0.25
21639,user ay si sos mas perra callatir,1,1,1,0.0,0.5309213549447558,0.25
21640,user jajajajo callate perra invado,1,1,1,0.0,0.7482159636670822,0.25
21642,user callatir puta sidós mierda,1,1,1,0.0,0.7298554298664639,0.25
21644,user user asi gustar amor bien rico enseñar teta rico tener perra rico,1,1,0,0.0,0.5401619118899832,0.25
21646,user ser hipócrita merecer insulto ir sacrificar perra,1,1,1,0.0,0.4985540787855377,0.25
21648,user mereces verga puta hermoso festejar año nuevo zorra come semen ser hermoso,1,1,1,0.0,0.6422227486223322,0.5
21649,coño ser indocumentado esperar dar helado gratis tomar foto si andar ilegal poder pasar cualquiera lado,1,0,1,0.0,0.4985580271821244,0.0
21657,user enamor chica ser maldito zorra saber cuántas enfermedad venerea tener mejor dale patada concha mándala directo diablo joda,1,1,1,0.0,0.4985497329366469,0.25
21658,user user mujer ser deshonor género yegua puto montonera vida ver semejante autodescripcion si decir x ser,1,1,1,0.0,0.4985458684517323,0.25
21659,estúpido creer aquí quedar alguno extranjero siquiera papel regla además alguno chino árabe cómpliz especulador nomago,1,0,1,0.0,0.4985458175292677,0.0
21665,wey ser puta bato mejor callatir,1,1,1,0.0,0.5014399507056048,0.25
21666,user perra mereceír carasonriendocongafasdesol,1,1,1,0.0,0.5660316291899387,0.25
21672,user enseñar modal antifujimorista perra mermelada foro sao paulodebretch ofender millón votante,1,1,1,0.0,0.4998385591369236,0.25
21673,alarde defender cuerpo mujer querer ser defender ahí si haber frontera españa ser mujer defenders cometáis ser violar mil desconocido fornido varón subsahariano chulear patria pagaréis,1,0,1,0.1071428571428571,0.4985479824974725,0.0
21674,seguir llamar ladrón chino miserable árabe ahora peor xenofobico venir país alguno haber cargar haber ganar rechazo si menos usar término xenofobiar correctamente siquiera,1,0,1,0.0,0.4985457879621286,0.0
21675,modelo caminar puta ser divino,1,1,1,0.0,0.5395734860254892,0.25
21677,user si ser perra comes tela,1,1,1,0.0,0.500170982374533,0.25
21679,inmigrante hospital pensión completo español dormir coche ramiro gran rancho vía user,1,0,1,0.0,0.8011203279131507,0.0
21682,suponer mereces polla zorra viciós,1,1,1,0.0,0.5002295979980833,0.25
21687,user callatir después andir abrazar puta loco jajaja,1,1,1,0.0,0.5406725890876183,0.25
21688,igual quedar trabajo zorra encargada pensar ir quedar callado hoy haber aguantar caliente hija puta haber salir llorar trabajo,1,1,1,0.0,0.498545859793889,0.5
21692,si escuchar gemido obsceno seguro si así mejor cállate puta,1,1,1,0.0,0.5021749937093472,0.25
21697,user user hahahahahahahaa oler poner to siegar tia saber viernes dar ser normal zorra,1,1,1,0.0178571428571428,0.4985914081485525,0.25
21700,ver si entero user árabe cultura marroquí importar menos mismo mierda aprender rato libre ser placer dejar niño paz sanchezdimision sanchezveteya,1,0,1,0.0,0.4985457883900888,0.0
21702,suecia abrir ojo partido antiinmigración ganar elección general próximo mes septiembre cada vez ser país dar cuenta error acoger mil indocumentado aportar,1,0,0,0.0,0.4985594623527691,0.0
21703,user cállatir abril ir pegar tas re perra corazónbrillante,1,1,1,0.0,0.5895862643119142,0.25
21704,user user user jajajajo callate zorra asqueroso,1,1,1,0.0,0.5984582624344346,0.25
21706,user user callatir puta estaa esperar,1,1,1,0.0892857142857142,0.5451068601277111,0.25
21707,efecto llamado existir ser llamada verdad telefónico inmigrante indocumentado compartir cuartucho diez madrid correr policía poner salvo imitación barato bolso moda,1,0,0,0.0,0.6291784960727692,0.0
21712,user haber llevar decir cállate puta boca feminista mierda,1,1,1,0.125,0.5086018599157497,0.25
21713,cardio b ver novia ser súper perra ser fan,1,1,0,0.0,0.5022151269326431,0.25
21714,user callatir yegua maldito perra aire,1,1,1,0.0892857142857142,0.7482159636670822,0.25
21715,user user cállatar vos puta mierda,1,1,1,0.0,0.7298554298664639,0.25
21717,user cállate agregar amigo zorra unum,1,1,1,0.0,0.6294140285051137,0.25
21718,decir sudaco américa haber civilización llegar colón carallorandoderisa carallorandoderisa,1,1,0,0.0,0.4985525488618684,0.0
21720,si perra valorar botar mereces alguien mejor,1,1,1,0.0,0.4996458230439105,0.25
21721,user ser invasión africano salvamento marítimo cooperador necesario nén contar vivir nadie denunciar ir inmigrante agua marroquí ir futuro tener españa,1,0,0,0.0,0.4985531219633252,0.0
21725,user vos mereces vivir puta regalado taponado,1,1,1,0.0535714285714285,0.6084716368070715,0.25
21726,user num venezolano sorprendido robar casa paz nocturno california papel migratorio inspector migración momento num ladrones venezolano momento casa paz nocturno california,1,0,1,0.6964285714285714,0.4995550704702688,0.0
21728,unum d cesantía ser consecuencia d importar num millon d inmigrante cesante competir numnum chileno cesante desempleo explicar principalmente aumento fuerza laboral aumento fuerza laboral aumento inmigrante cesante,1,0,1,0.0,0.5157472391578168,0.0
21729,inmigrante llegar ser asesino ser cierto islam num seguidor tolerar homosexualidad mujer perfuman ser puta mujer tener mismo derecho user radical ser demá,1,0,1,0.0,0.4985457879658209,0.25
21730,definitivamente ser perra carasonriendoconojosdecorazón carasonriendoconojosdecorazón fuego fuego coronar,1,1,1,0.0,0.5527886311688711,0.25
21731,seguir montón árabe junto sentir invadido jajaja pasar,1,0,1,0.0,0.5025186264625661,0.0
21733,país llegar solamente migrant tradicional fachada noroccidental africano ahora proceder áfrica asia ser plataforma europeo ideal refugiado inmigrante cualquiera parte mundo,1,0,0,0.0,0.5296042137917844,0.0
21735,user user user buen día chica feliz semana proteger calor inmigrante ir peor hoy haber oer radio haber problema centro menor cesta mejilla andaluz bilbo ser inconcebible,1,0,1,0.0,0.498545788042573,0.0
21736,web islámico animar moromierda venir españa vivir ayuda público ser conseguir ⁦user⁩ efecto llamado,1,0,1,0.0,0.4985689032580446,0.5
21741,zapatero hijo puta incluir canario mapa si pertenecer marruecos hablar amigo mohamed ver rey moromierda ultimar visita oficial traidor okupa moscovito ⁦user⁩ morilandia,1,1,1,0.0178571428571428,0.4990129305014124,0.75
21743,coger amigo vieja comprobar si ser gay carallorandoderisa carallorandoderisa pinch mayates querer justificar tipicodeceloso,1,1,1,0.0,0.4985587282002673,0.25
21744,atención inteligencia norteamericano advertir invasión inminente numnum subsahariano defiendeespaña elección españo eleccionesgeneralesya,1,0,0,0.2678571428571428,0.7701130285896524,0.0
21747,si lucha machismo consistir desnudir constantemente hombre suerte seguir luchar tetasfree,1,0,0,0.0,0.4986099606506859,0.0
21749,ir mal peor gobierno aprobar enseñe árabe cultura marroquí em colegio público controlar gobierno marroquí contenido poder consentir sahar libre,1,0,1,0.1785714285714285,0.4985457885438771,0.0
21750,nación árabe islámico haber protestar creer primero único nación judío ejemplo ser racista intolerante musulmán adorar ue dar casa pagar inmigrante,1,0,1,0.0178571428571428,0.4985460903079535,0.0
21752,user unmnmnn imagino q ser así ó puto,1,1,1,0.0,0.5568222318880215,0.25
21754,under pasar pene cara sudaca traer gran capacho,1,0,1,0.0,0.5012609770324145,0.25
21755,peña llamar zorra hyung hacer mover culo enseñar canalillo menos mal coreano ser machista,1,1,0,0.0178571428571428,0.4985460800046521,0.25
21757,periodo electoral pesar mujer tener derecho voto hagámoslo mejor poder hombre votojusto,1,0,0,0.0,0.5068811596882216,0.0
21758,ser bien puto camilavallejo,1,1,1,0.0,0.5039950317159037,0.25
21762,maldito inmigrante solo venir robar decir inmigrante indignado,1,0,1,0.1071428571428571,0.5014047861554302,0.0
21763,¡ cállate ser zorra bien merecer,1,1,1,0.0,0.5230527022276601,0.25
21765,ojalá haber grabar señora haber mirar mal bus haber hacer pasar momento incómodo señora camino venir decir voz alta sudaca conseguir querer españa cambio sexo claramente referir,1,0,0,0.0,0.498545787993422,0.25
21766,user user user user callatir vos llegar talón puto,1,1,1,0.0,0.49908022997254,0.25
21768,último umh varios pelea callejera cesta parte último saltar violentamente valla gobierno pedir respeto,1,0,0,0.0,0.4988149376993101,0.0
21776,user puta jaque mate,1,1,1,0.0,0.7482159636670822,0.25
21777,baile sexis primo ir mierda empezar cantar novia ser puta pingo ahogar vos decis sos toga carallorandoderisa carallorandoderisa,1,1,1,0.0,0.4985475481111991,0.25
21781,hacer mujer llegar bah quién coño importar si ser mujer,1,0,0,0.0,0.4985616447662216,0.0
21782,pablo casado acusar inmigrante alto temperatura negro atraer calor,1,0,0,0.0,0.5021981562880848,0.0
21786,user empezo notar amiga habia hacer saber jajajajaja callatir zorra,1,1,1,0.0,0.4985493015367665,0.25
21787,llamar refugiado llegar españa banderaespaña decir ser refugiado manosaplaudeir ir vacación país decir huir refugiados usar dinero público españa ir vacación banderaespaña banderaespaña banderaespaña caravomitando caraconlenguadedinero caraconlenguadedinero,1,0,1,0.0,0.4985457897366698,0.0
21793,cámara seguridad metro milán haber grabar cómo joven num año lograr defender nigeriano num año querer violar afortunadamente joven saber reaccionar tiempo ser lógico matteir salvar querer expulsar inmigrante ilegal,1,0,0,0.0,0.8839058050910822,0.0
21794,user después cómo limpiar coño falda peazo guarrar,1,1,1,0.0,0.7958798168985073,0.0
21795,user user cállatir puta,1,1,1,0.0,0.7482159636670822,0.25
21796,user cállate hija puta,1,1,1,0.0,0.702835466646943,0.25
21797,user jajajajaja cállate perra ser alguito nomas carasonriendoconsuperioridad carallorandoderisa carallorandoderisar,1,1,1,0.0,0.7572679181879894,0.25
21799,arabe ser flojo,1,0,0,0.0,0.7948359415412589,0.0
21801,segundo dia querer comer empanada árabe ss puta mierda caradedesaprobación carallorando,1,0,1,0.0,0.499087585874487,0.25
21802,haber escrito árabe trending topic pensár ir atacar isis x dios,1,0,1,0.0178571428571428,0.4985520439203372,0.0
21804,user user cagado mujer ser perra perra perra,1,0,0,0.0,0.618149770284217,0.25
21806,si alguno vez tratar princesa perdoname mereceír so puta,1,1,1,0.0,0.4988722809664364,0.25
21809,muriel hacer año venezuela vivir mismo entrada incontrolable indocumentado país vecino llevar tipo persona país metar preso deporten extremar medida tipo gente user,1,0,0,0.0,0.4985457879792249,0.0
21810,nunca pensar capitulo dr house ir hacer llorar corazónroto amber erar perra mereceír caradecepcionado,1,1,1,0.0,0.4985464191048886,0.25
21811,user user putar asqueroso cállate sino gustar andatir pais,1,1,1,0.0,0.5581500488373392,0.25
21813,user user user cállate vo si eri perra,1,1,1,0.0,0.6114911336020085,0.25
21814,user user verifico calle rico amor pasar imbécil nuevo zorra malparido caradedesaprobación resentir,1,1,1,0.0,0.5138557244650129,0.25
21816,user ser puta,1,1,1,0.0,0.584848687726656,0.25
